sitename,NO2,NO,CO,O31,O38,ssr,tp,u10,v10,d2m,t2m,sp,tcc,blh,wd,ws,NOx,FAC1_1,FAC2_1
PDHN,16.06956522,7.466666667,0.88,25.66666667,12.25,1950365.0,0.0,2.980648,0.3353107,262.6554,2.19924,103025.195,0.0,698.59283,263.5814449,2.999449244,23.53623188,-1.80155,0.4631
PDHN,13.14782609,4.48,0.8,29.4,15.45833333,1927612.5,0.0,2.8790488,0.47034502,263.0542,2.85507,102934.164,0.0,734.03094,260.721656,2.917215527,17.62782609,-1.45959,0.40234
PDHN,12.66086957,3.733333333,0.8,29.4,18.66666667,1692099.5,0.0,2.849502,0.53668594,263.43967,3.36553,102875.88,0.0,761.4767,259.3336495,2.899602291,16.3942029,-1.38212,0.38571
PDHN,17.53043478,4.48,0.8,25.2,21.29166667,1277758.0,0.0,2.817882,0.5108082,264.04578,3.47875,102795.97,0.0,780.2262,259.7253487,2.863805856,22.01043478,-1.67955,0.48562
PDHN,25.80869565,3.733333333,0.8,17.26666667,22.69166667,730089.0,0.0,2.57166,0.25579572,263.8368,3.43856,102809.125,0.0,770.17285,264.3196356,2.584350326,29.54202899,-2.1408,0.66286
PDHN,37.9826087,1.493333333,0.88,5.6,21.75833333,183221.0,0.0,2.779005,0.073711395,264.2281,2.82226,102839.73,0.0,644.8576,268.480621,2.779982403,39.47594203,-2.78448,0.67051
PDHN,28.73043478,22.4,0.96,14.46666667,6.475,1328452.0,0.0,0.52464724,-3.602326,268.97864,3.7226,103102.09,0.0,379.85083,351.713632,3.640330663,51.13043478,-3.24238,1.07036
PDHN,24.83478261,14.18666667,0.88,20.06666667,8.341666667,1718047.0,0.0,0.33907366,-3.6743128,269.47565,4.75155,103093.91,0.003326595,489.4325,354.7275524,3.689924864,39.02144928,-2.61022,0.85276
PDHN,25.80869565,12.69333333,0.88,20.53333333,10.38333333,1915637.0,0.0,0.2084465,-3.8164046,269.63467,5.471,103053.85,0.70835084,581.823,356.8736937,3.822092884,38.50202899,-2.54971,0.82795
PDHN,28.24347826,11.94666667,0.8,21.0,12.425,1899271.0,0.0,-0.27985096,-3.884157,269.97018,5.9165,102991.18,0.69493765,612.38525,4.12100226,3.894225489,40.19014493,-1.75798,0.0298
PDHN,21.91304348,5.226666667,0.8,30.8,15.63333333,1672939.0,0.0,-0.9822316,-3.7637084,270.49554,6.13152,102951.805,0.046999574,609.9724,14.62649855,3.889766039,27.13971014,-1.07142,-0.13216
PDHN,16.55652174,2.986666667,0.8,34.53333333,19.36666667,1261790.0,0.0,-1.7416325,-3.7938204,271.1233,6.16567,102886.51,0.0,622.3883,24.65847763,4.17448883,19.54318841,-0.71567,-0.34655
PDHN,18.50434783,2.24,0.8,31.73333333,22.69166667,719313.0,0.0,-1.9800789,-3.962731,272.12067,5.9312,102937.77,0.0,643.7015,26.55016724,4.429892711,20.74434783,-0.82536,-0.44589
PDHN,19.96521739,1.493333333,0.88,30.33333333,25.43333333,182422.0,0.0,-2.5326533,-4.010722,272.83585,5.16888,102962.625,0.005997032,622.0365,32.27120919,4.74344007,21.45855072,-0.92418,-0.56054
PDHN,31.16521739,38.82666667,0.96,7.0,3.85,575609.0,0.0,-4.5775924,-0.9218724,275.89047,8.61883,103237.37,0.68642277,641.7411,78.61361748,4.669496858,69.99188406,-3.247,0.60761
PDHN,17.04347826,5.226666667,0.72,20.06666667,5.95,930076.0,0.0,-5.112024,-1.4309561,275.65903,9.06497,103181.914,0.67130053,696.9843,74.36202129,5.308523781,22.27014493,-1.04137,-0.68248
PDHN,9.739130435,2.986666667,0.64,30.8,9.391666667,740468.0,0.0,-4.943038,-2.0397866,275.75476,9.01406,103121.195,0.60431087,735.08655,67.57609259,5.34736889,12.7257971,-0.45214,-0.79711
PDHN,5.356521739,1.493333333,0.64,38.26666667,13.76666667,1017895.0,0.0,-5.155048,-2.4797065,275.91293,9.11724,103050.15,0.52181745,742.2245,64.31128649,5.720442658,6.849855072,-0.06499,-0.96301
PDHN,4.869565217,0.746666667,0.64,40.6,18.43333333,785176.0,0.0,-5.4982038,-2.7728298,276.1144,8.89147,102967.695,0.4423912,738.7058,63.23747919,6.157826737,5.616231884,0.024,-1.11175
PDHN,6.817391304,0.746666667,0.64,37.8,22.75,920495.5,0.0,-6.402746,-2.5945091,276.05115,9.3604,102904.055,0.38594592,722.5701,67.94131392,6.908446556,7.564057971,-0.08178,-1.32785
PDHN,11.68695652,1.493333333,0.64,31.73333333,26.25,508149.0,0.0,-6.5318184,-1.7066708,276.2693,8.92498,102852.88,0.5208103,752.98157,75.35680423,6.751101897,13.18028986,-0.45639,-1.21686
PDHN,23.37391304,1.493333333,0.64,20.06666667,28.29166667,156875.5,0.0,-5.6537123,-2.1367102,276.47992,8.43997,102908.83,0.37723267,744.63727,69.29689319,6.044004736,24.86724638,-1.15401,-0.88439
PDHN,5.843478261,0.746666667,0.64,39.66666667,17.79166667,905726.0,0.0,-4.601437,0.07559323,278.7944,10.4818,102910.68,0.64670205,343.05554,90.94118065,4.602057888,6.590144928,-0.04362,-0.47645
PDHN,8.765217391,2.24,0.64,37.8,21.175,1329251.0,0.0,-4.452149,-0.000628233,278.74612,10.94402,102852.2,0.43976653,358.03503,89.99191512,4.452149044,11.00521739,-0.23329,-0.3269
PDHN,13.63478261,2.986666667,0.64,34.53333333,23.74166667,1575141.0,5.53e-05,-4.274869,-0.669683,278.9401,11.10882,102769.164,0.49430436,328.02576,81.09664604,4.327005926,16.62144928,-0.49136,-0.203
PDHN,17.53043478,2.24,0.64,28.93333333,25.66666667,1282547.5,4.92e-05,-4.4132714,-1.0884303,278.95425,10.92727,102692.17,0.55715865,273.9386,76.1458103,4.545508219,19.77043478,-0.71101,-0.2977
PDHN,19.47826087,2.24,0.64,24.26666667,27.53333333,953627.0,6.15e-06,-4.403941,-1.4535403,278.89597,10.65463,102675.8,0.8193339,266.5996,71.73429701,4.637615307,21.71826087,-0.87305,-0.36935
PDHN,21.91304348,2.24,0.64,23.8,29.75,477013.5,4.71e-05,-3.4916234,-2.037434,279.72186,10.3706,102627.75,0.9583489,252.42444,59.73556021,4.042594621,24.15304348,-0.97401,-0.15108
PDHN,18.0173913,0.746666667,0.72,26.6,31.38333333,230722.5,5.94e-05,-3.857587,-1.9621537,279.62445,9.9278,102620.15,0.995384,269.56543,63.03992895,4.327935374,18.76405797,-0.73113,-0.3504
PDHN,17.53043478,1.493333333,0.64,26.13333333,30.21666667,60674.5,4.1e-05,-4.3728395,-2.132946,279.38217,9.64376,102656.59,0.9957044,320.38513,63.9982041,4.865304094,19.02376812,-0.75786,-0.53399
PDHN,8.765217391,1.493333333,0.96,36.4,34.94166667,734879.0,1.64e-05,-2.3159778,-8.345934,278.5313,8.74075,102968.48,0.7308282,760.27026,15.50921414,8.661314421,10.25855072,-0.09642,-1.99835
PDHN,8.27826087,0.746666667,0.88,39.2,35.525,964805.0,2.05e-05,-2.4414215,-8.604711,277.94437,8.586,102941.19,0.8419639,809.6323,15.84027237,8.944360812,9.024927536,-0.00141,-2.08323
PDHN,7.791304348,1.493333333,0.88,41.53333333,35.81666667,659436.0,1.23e-05,-2.3356755,-8.543545,277.106,8.13183,102879.0,0.8236829,843.46185,15.29017921,8.857061658,9.284637681,0.00721,-2.02347
PDHN,7.791304348,1.493333333,0.88,41.06666667,36.4,925685.0,6.15e-06,-2.566865,-8.547309,276.33173,8.10836,102824.81,0.77999467,882.11707,16.71567715,8.924420825,9.284637681,-0.00446,-2.05055
PDHN,9.252173913,1.493333333,0.88,37.8,36.98333333,642271.0,4.1e-06,-2.608334,-8.458855,275.69565,7.81094,102840.99,0.6794186,888.35016,17.13743143,8.851871789,10.74550725,-0.13717,-2.04747
PDHN,10.71304348,1.493333333,0.88,34.53333333,37.04166667,717316.5,0.0,-3.1116638,-8.460736,274.99548,7.44317,102797.82,0.5902415,956.1601,20.19235951,9.01479369,12.20637681,-0.27603,-2.11781
PDHN,9.739130435,0.746666667,0.8,33.13333333,37.21666667,405162.0,0.0,-3.1277332,-8.41745,274.5051,6.93472,102868.67,0.48728493,974.30646,20.38392241,8.979765001,10.4857971,-0.25598,-2.18949
PDHN,12.66086957,1.493333333,0.8,28.0,36.45833333,157673.5,0.0,-2.6803865,-7.9935274,274.00058,6.3814,102967.59,0.43457827,970.3354,18.53731252,8.430952027,14.1542029,-0.52477,-2.01231
PDHN,8.27826087,1.493333333,0.72,30.8,27.88333333,1056615.0,0.0,-0.9236567,-5.644307,270.6479,4.83126,103026.17,0.88673556,822.3498,9.293732004,5.719383114,9.771594203,-0.38972,-1.25619
PDHN,9.252173913,1.493333333,0.72,30.8,27.825,1233847.0,0.0,-0.8557513,-5.2457914,270.45807,5.08114,102927.445,0.8406058,835.3689,9.265107334,5.315132896,10.74550725,-0.4231,-1.08941
PDHN,12.17391304,2.24,0.8,29.16666667,27.67916667,1432238.0,0.0,-0.68521,-5.020421,270.32153,5.3136,102803.375,0.96455956,890.46136,7.771968387,5.066965538,14.41391304,-0.58952,-0.93163
PDHN,15.09565217,2.24,0.76,29.63333333,27.88333333,1405891.5,0.0,-0.29851198,-4.8336315,269.84198,5.51052,102721.21,0.956884,948.82117,3.533943827,4.842840373,17.33565217,-0.68378,-0.7754
PDHN,18.99130435,2.986666667,0.72,21.0,27.35833333,1233848.0,0.0,0.036868572,-4.653899,269.76038,5.5085,102712.44,0.9670316,1013.5648,359.5461076,4.654045036,21.97797101,-1.86348,0.12027
PDHN,12.17391304,2.24,0.48,23.33333333,27.35833333,750048.5,0.0,0.047754288,-4.309962,270.543,5.5561,102591.0,0.9699767,1041.0105,359.3651899,4.31022655,14.41391304,-1.51803,0.06748
PDHN,11.68695652,1.493333333,0.48,22.4,27.00833333,321335.0,0.0,0.43237877,-4.5409784,270.3307,5.3223,102641.0,0.99060774,1097.6613,354.5608604,4.561516878,13.18028986,-1.48053,-0.0821
PDHN,28.73043478,2.24,0.48,13.53333333,25.08333333,91810.0,0.0,0.9450393,-4.596498,270.2433,5.0838,102707.57,1.0000076,1143.2533,348.3818949,4.692642448,30.97043478,-2.35252,0.19142
PDHN,12.17391304,3.733333333,0.48,19.13333333,21.99166667,925685.0,0.0,5.236042,-8.213722,258.62918,-3.54777,103536.19,1.0000076,1175.9268,327.48351,9.740706592,15.90724638,-1.93336,-2.084
PDHN,13.14782609,4.48,0.56,18.2,21.29166667,1258597.0,0.0,5.8591137,-7.991645,257.26465,-3.5866,103494.766,0.9974593,1119.5776,323.752811,9.909369463,17.62782609,-2.01014,-2.11817
PDHN,14.60869565,5.226666667,0.72,16.8,20.24166667,1515265.0,0.0,6.115185,-8.104566,256.06577,-3.48746,103410.46,0.9988479,1132.0437,322.9641404,10.15280639,19.83536232,-2.11408,-2.16052
PDHN,13.14782609,5.226666667,0.64,18.2,19.425,1678927.5,0.0,6.0389853,-8.188786,255.4655,-3.37025,103311.54,0.98749477,1157.9814,323.5923329,10.17475108,18.37449275,-2.02585,-2.17982
PDHN,13.14782609,4.48,0.56,18.66666667,18.95833333,1446208.5,0.0,5.8736277,-7.955887,255.31813,-3.36756,103260.86,0.9995346,1201.5126,323.5624974,9.889167827,17.62782609,-1.99134,-2.09822
PDHN,13.63478261,2.986666667,0.64,18.2,18.66666667,1056614.0,0.0,5.6009693,-7.446333,255.14496,-3.50153,103262.91,0.86148095,1218.0503,323.050313,9.317657015,16.62144928,-1.97219,-1.94946
PDHN,13.63478261,2.24,0.48,19.13333333,18.60833333,694563.0,0.0,5.406065,-7.5065565,255.1433,-3.84452,103277.04,0.09990463,1263.5417,324.2393556,9.250617778,15.87478261,-1.94572,-1.93919
PDHN,14.12173913,1.493333333,0.56,18.66666667,18.375,221941.0,0.0,5.097639,-7.249192,255.18658,-4.38447,103358.42,0.108068526,1263.8434,324.8850754,8.862093885,15.61507246,-1.97633,-1.8392
PDHN,11.68695652,5.973333333,0.72,22.4,17.73333333,1375954.0,0.0,6.2432203,-5.0594726,255.03256,-4.83262,103428.3,0.10001144,1059.1067,309.021125,8.035923264,17.66028986,-1.99009,-1.5007
PDHN,10.71304348,5.226666667,0.64,23.8,18.2,1817041.0,0.0,6.111556,-4.998778,254.99927,-3.76884,103347.016,0.028443903,1174.5696,309.2804992,7.895498606,15.93971014,-1.84757,-1.44777
PDHN,11.2,4.48,0.64,24.73333333,18.95833333,2054151.0,0.0,6.016177,-5.175687,255.32396,-2.77003,103240.39,0.006637931,1302.2473,310.7052458,7.936127621,15.68,-1.77571,-1.42162
PDHN,11.68695652,4.48,0.56,24.73333333,19.95,2068521.0,0.0,5.7849874,-5.5422087,255.36392,-2.01438,103130.555,0.0,1416.6545,313.7721529,8.011376691,16.16695652,-1.76547,-1.40475
PDHN,15.09565217,5.226666667,0.64,22.4,21.0,1833008.0,0.0,5.5335817,-5.6386614,255.64034,-1.53406,103061.55,0.0,1528.1465,315.5388753,7.900318273,20.32231884,-1.95773,-1.27568
PDHN,18.50434783,4.48,0.64,20.06666667,21.81666667,1407090.0,0.0,5.526843,-5.237323,256.28555,-1.53272,103059.11,0.001495451,1583.6913,313.459307,7.614167437,22.98434783,-2.10579,-1.15192
PDHN,24.34782609,3.733333333,0.72,15.4,21.75833333,829085.0,0.0,5.509219,-4.643078,256.40546,-1.6466,103056.97,0.0,1619.1294,310.1236313,7.204836383,28.08115942,-2.39782,-0.96566
PDHN,27.75652174,2.24,0.72,10.73333333,20.53333333,239105.0,0.0,5.4563465,-3.6564336,256.56363,-2.08137,103098.39,0.02246213,1618.2246,303.8270236,6.568197911,29.99652174,-2.57245,-0.80671
PDHN,17.53043478,8.213333333,0.88,19.6,6.766666667,1387929.0,0.0,4.8721514,-5.273551,258.0231,-0.5279,103201.8,0.039217174,1025.1262,317.2656405,7.179707474,25.74376812,-2.19316,-0.90403
PDHN,15.5826087,5.973333333,0.72,23.33333333,9.391666667,1811453.0,0.0,4.582906,-5.7294683,258.21457,0.48498,103152.484,0.03537175,1116.0087,321.3442691,7.33688179,21.55594203,-1.91678,-0.97061
PDHN,14.60869565,5.973333333,0.72,24.73333333,12.25,2022217.0,0.0,4.199836,-5.8466234,258.6342,1.24264,103058.43,0.028062403,1224.7358,324.3089785,7.198724026,20.58202899,-1.82552,-0.90033
PDHN,16.55652174,5.973333333,0.8,24.73333333,15.10833333,2034990.5,0.0,3.6094217,-5.9223747,258.98718,1.79397,102971.3,0.0003815,1276.5609,328.6395666,6.935592772,22.52985507,-1.89221,-0.73487
PDHN,21.42608696,7.466666667,0.96,22.4,17.675,1805864.5,0.0,3.1859193,-5.8955555,259.27277,2.13024,102949.47,0.0,1332.0052,331.6135051,6.701317515,28.89275362,-2.18555,-0.50644
PDHN,28.24347826,8.96,1.04,15.86666667,19.30833333,1383139.0,0.0,2.501163,-5.6979446,259.88718,2.43438,102913.7,0.0,1366.6392,336.3005042,6.222731636,37.20347826,-2.64056,-0.2097
PDHN,34.08695652,7.466666667,1.04,9.333333333,19.65833333,822698.0,0.0,2.6203861,-4.9460816,259.9338,2.28903,102930.76,0.016144663,1349.5483,332.0857908,5.597333875,41.55362319,-2.93756,-0.00572
PDHN,41.39130435,2.24,1.04,2.333333333,17.79166667,240702.0,0.0,2.3451357,-3.9293253,260.48163,1.55413,102939.234,0.0003815,1045.0319,329.1700178,4.575943484,43.63130435,-3.18751,0.24629
PDHN,26.7826087,17.92,0.96,13.53333333,4.083333333,1320070.0,0.0,1.1570497,-1.7123168,263.1441,2.48998,103198.68,0.21340555,588.75977,325.9522504,2.066589662,44.7026087,-3.01912,1.30432
PDHN,25.80869565,14.18666667,0.8,15.86666667,5.833333333,1741198.0,0.0,1.6862974,-1.6412709,262.61377,3.15652,103149.555,0.36296493,775.0487,314.2247579,2.353161509,39.99536232,-2.72367,1.11082
PDHN,24.83478261,11.2,0.88,19.13333333,7.991666667,1956752.5,0.0,1.9542904,-1.9273365,262.4606,3.69244,103066.91,0.007507742,849.1923,314.6021462,2.744790876,36.03478261,-2.47536,0.94323
PDHN,25.32173913,10.45333333,0.8,18.66666667,10.09166667,1962739.5,0.0,1.8651323,-2.5408719,262.49472,4.1185,102977.63,0.06485331,870.65625,323.7193918,3.151943608,35.77507246,-2.46815,0.82789
PDHN,22.88695652,6.72,0.8,21.46666667,12.54166667,1692898.0,0.0,1.6121716,-3.1892245,262.74866,4.35095,102921.89,0.7179033,899.6099,333.183136,3.573548682,29.60695652,-2.17389,0.59609
PDHN,24.34782609,4.48,0.8,19.6,14.75833333,1280152.0,0.0,0.6822295,-3.9377942,263.5737,4.3181,102932.414,0.8107885,939.5721,350.1709775,3.996455962,28.82782609,-2.21033,0.44455
PDHN,24.83478261,2.24,0.8,18.2,16.74166667,584791.0,0.0,0.11980677,-4.5847354,263.90173,3.945,102929.39,0.94821656,970.4359,358.5031065,4.586300508,27.07478261,-2.19256,0.18894
PDHN,28.73043478,2.24,0.72,13.53333333,17.5,156077.0,0.0,-0.4700899,-4.3955936,264.6885,3.13912,102940.11,0.93510854,813.0504,6.10433611,4.420659183,30.97043478,-1.64436,-0.58863
PDHN,28.73043478,18.66666667,1.12,15.86666667,4.9,1097330.0,0.0,2.953693,-2.6697898,267.13535,2.979,103086.305,0.78680044,628.16907,312.1098593,3.981467056,47.39710145,-3.00383,0.76411
PDHN,18.99130435,6.72,0.72,25.2,7.816666667,1437426.0,0.0,3.5612135,-2.4213643,265.28793,3.73263,103024.22,0.78655624,820.18835,304.2128319,4.306419239,25.71130435,-1.90124,0.22294
PDHN,23.86086957,8.213333333,0.8,22.86666667,10.5,1710063.0,0.0,4.1308937,-1.9861493,264.01913,4.39785,102909.31,0.6722771,1010.4986,295.6784235,4.583565403,32.0742029,-2.14435,0.26441
PDHN,24.83478261,7.466666667,0.96,23.33333333,13.24166667,1861749.0,0.0,4.3708954,-1.6511514,263.4455,4.98666,102785.05,0.14340976,1152.7537,290.6945818,4.672368515,32.30144928,-2.10424,0.2535
PDHN,22.88695652,5.973333333,0.72,24.26666667,16.04166667,1757564.0,0.0,4.763296,-1.6798521,263.2998,5.44824,102703.67,0.06804258,1320.1423,289.4260088,5.050830809,28.86028986,-1.91773,0.06038
PDHN,25.80869565,4.48,0.72,22.4,18.49166667,1322465.0,0.0,4.697464,-2.3456135,263.16327,5.84884,102678.04,0.02934423,1453.7013,296.5346136,5.250530518,30.28869565,-2.00303,0.03102
PDHN,28.24347826,2.24,0.8,20.06666667,20.41666667,804735.0,0.0,4.964939,-1.9550961,263.20987,5.5802,102662.836,0.000457793,1449.6799,291.4935524,5.336011622,30.48347826,-2.05151,-0.04941
PDHN,33.6,2.24,0.8,12.13333333,20.76666667,247887.0,0.0,4.8026915,-1.3039205,264.20145,4.74752,102712.734,0.0,1329.5422,285.1895351,4.976550443,35.84,-2.43792,0.04705
PDHN,20.45217391,8.96,0.56,19.13333333,6.125,1382740.0,0.0,4.809948,0.26332378,265.36285,3.23824,102538.664,0.0,533.8181,266.8664327,4.817150525,29.41217391,-2.08595,-0.04677
PDHN,16.55652174,5.226666667,0.48,24.73333333,9.041666667,1797881.0,0.0,4.8052835,0.7352381,265.0923,4.91366,102448.32,0.0,746.19556,261.3008575,4.861206083,21.78318841,-1.58457,-0.14335
PDHN,19.96521739,5.6,0.48,28.46666667,12.36666667,2019023.5,0.0,4.9721956,0.87544775,264.54114,6.24542,102311.875,0.0,957.46704,260.0143558,5.048676841,25.56521739,-1.60326,-0.00763
PDHN,22.15652174,5.6,0.4,33.13333333,16.275,2021418.5,0.0,4.8944416,0.8312206,264.492,7.2891,102208.27,0.0,1055.4873,260.3614491,4.964522763,27.75652174,-1.56264,0.1856
PDHN,12.66086957,2.24,0.64,33.6,20.24166667,1805465.0,0.0,4.1511097,1.1822155,265.4095,7.95965,102123.38,0.0,1067.3503,254.1033092,4.316172521,14.90086957,-0.99551,0.06246
PDHN,15.5826087,2.24,0.48,31.73333333,23.8,1395514.0,0.0,3.3714929,2.0404122,265.90817,8.17,102065.98,0.0,900.2634,238.8178642,3.940843351,17.8226087,-1.10618,0.20469
PDHN,24.34782609,1.493333333,0.48,21.46666667,25.725,844253.0,0.0,2.4659142,3.1376245,267.3385,7.91143,102032.74,0.0,574.28296,218.1644271,3.990666654,25.84115942,-1.5743,0.18224
PDHN,37.00869565,2.24,0.56,7.933333333,25.025,262657.0,0.0,1.6982198,4.0583982,268.91202,6.75317,102057.305,0.0,293.39185,202.7066689,4.399380233,39.24869565,-2.36826,0.12147
PDHN,15.09565217,3.733333333,0.56,28.0,10.26666667,1370764.0,0.0,2.9308853,4.5114927,270.94846,7.6495,101994.63,0.0,290.47644,213.0097149,5.379930764,18.82898551,-1.15561,-0.37978
PDHN,14.12173913,2.986666667,0.48,33.13333333,14.175,1784709.0,0.0,2.9811664,4.450797,271.28146,8.94305,101956.625,0.0,305.00354,213.8143762,5.356953149,17.1084058,-0.93634,-0.29714
PDHN,16.06956522,2.986666667,0.56,34.06666667,17.79166667,2005850.5,0.0,2.8116617,4.3929253,271.6969,9.9278,101837.43,0.0,301.2838,212.6209965,5.21567198,19.05623188,-0.95121,-0.15772
PDHN,19.47826087,3.733333333,0.56,35.46666667,21.46666667,2012636.5,0.0,2.4591756,4.3618727,272.134,10.66335,101780.31,0.0,271.7771,209.4138231,5.007342417,23.2115942,-1.05563,0.05949
PDHN,19.47826087,2.24,0.56,38.26666667,25.84166667,1802671.0,0.0,1.9921312,4.290827,272.5661,11.03112,101732.07,0.0,242.47156,204.9043461,4.73072754,21.71826087,-0.92187,0.15542
PDHN,19.96521739,1.493333333,0.56,37.33333333,30.15833333,1395913.0,0.0,1.618392,4.4126863,272.9374,11.17983,101686.46,0.0,221.10815,200.1409619,4.700105642,21.45855072,-0.9098,0.13613
PDHN,28.24347826,1.493333333,0.56,28.0,32.31666667,846249.0,0.0,0.9305253,4.2677717,273.73666,10.6466,101717.74,0.0,171.89697,192.3000075,4.368037616,29.73681159,-1.42093,0.28475
PDHN,47.72173913,5.973333333,0.56,12.13333333,30.8,267447.0,0.0,0.7387309,4.3778696,273.81906,9.37982,101761.21,0.0,114.39172,189.5779827,4.439759631,53.69507246,-2.72387,0.61065
PDHN,38.95652174,21.65333333,0.64,21.0,3.966666667,1329650.0,0.0,-0.36175203,1.8997319,275.9346,8.94573,102054.375,0.47902948,62.81787,169.218661,1.933868099,60.60985507,-2.85854,1.70879
PDHN,30.19130435,4.48,0.64,45.73333333,9.566666667,1713256.0,0.0,-0.6162679,2.3085988,276.01035,10.06045,101994.05,0.74082327,85.538574,165.0537186,2.389438123,34.67130435,-1.30345,1.27872
PDHN,31.16521739,2.986666667,0.64,57.4,16.625,1893682.5,0.0,-0.8396821,2.6228945,276.14523,10.69283,101891.42,0.7507725,111.878296,162.2482771,2.754022801,34.15188406,-1.03603,1.34515
PDHN,24.34782609,2.24,0.64,53.2,23.15833333,1896477.0,0.0,-1.2020173,2.9762423,276.2851,10.99963,101800.98,0.72110784,131.03003,158.007657,3.209807442,26.58782609,-0.77137,0.91978
PDHN,20.45217391,1.493333333,0.56,56.46666667,30.04166667,1639808.5,0.0,-1.75822,3.4970887,276.41748,10.92996,101772.62,0.89576924,139.82666,153.3082697,3.914200678,21.94550725,-0.50786,0.60141
PDHN,16.55652174,0.746666667,0.48,67.2,38.325,1267378.0,0.0,-2.0023687,4.1623793,276.2726,10.54946,101707.516,0.8267959,152.44373,154.3094916,4.618969782,17.30318841,-0.14192,0.40922
PDHN,28.73043478,1.493333333,0.56,51.8,44.625,773999.0,0.0,-1.9033613,4.4333887,276.4308,9.93182,101753.02,0.91040325,172.651,156.7649788,4.824698913,30.22376812,-0.96804,0.42971
PDHN,30.67826087,1.493333333,0.56,34.53333333,48.41666667,248286.0,0.0,-1.8530803,5.0295153,276.5665,9.0315,101755.56,0.87478733,197.63354,159.7741277,5.360030854,32.1715942,-1.39164,0.00687
PDHN,13.14782609,2.24,0.4,38.73333333,20.24166667,1341225.0,0.0,2.4306655,2.4789207,278.7228,11.218,101795.81,0.0,147.0149,224.436871,3.471769377,15.38782609,-0.71216,0.45862
PDHN,19.96521739,2.986666667,0.48,43.4,22.51666667,1753174.0,0.0,2.6867366,1.9020846,278.4539,12.54238,101759.75,0.0,156.8169,234.7032807,3.291880828,22.95188406,-0.90084,0.86064
PDHN,27.75652174,4.48,0.56,36.4,23.68333333,1976710.5,0.0,2.7276874,0.9050894,277.84363,13.7187,101685.875,0.0,214.72424,251.6433473,2.873928561,32.23652174,-1.38978,1.20985
PDHN,25.80869565,3.733333333,0.56,39.66666667,26.65833333,1989085.5,0.0,2.3301034,0.24591517,276.79712,14.6164,101622.625,0.0,210.25049,263.9754023,2.343044201,29.54202899,-1.21709,1.41969
PDHN,27.75652174,2.986666667,0.56,39.2,30.8,1786704.0,0.0,1.5743313,0.32684183,276.15936,14.98147,101596.016,0.0,182.15137,258.2716144,1.607900688,30.74318841,-1.25382,1.68396
PDHN,28.24347826,2.24,0.56,39.2,34.88333333,1393518.0,0.0,1.0906992,-1.933453,275.6998,15.4658,101591.53,0.0,242.7732,330.5717926,2.219879557,30.48347826,-1.38128,1.66074
PDHN,37.49565217,1.493333333,0.8,31.26666667,36.86666667,847447.0,0.0,-0.48823237,-4.5179243,276.6747,13.76763,101636.266,0.0,241.9187,6.167769813,4.544228298,38.98898551,-1.1496,0.17487
PDHN,41.87826087,1.493333333,1.04,23.33333333,36.4,272636.0,0.0,-1.5648708,-5.851329,277.08267,10.52804,101773.69,0.0,218.99695,14.97269744,6.056968853,43.3715942,-1.61986,-0.40452
PDHN,13.14782609,1.493333333,0.4,31.26666667,26.65833333,773600.0,0.0,-2.174465,-9.018752,271.61115,4.4541,102929.1,0.9696563,905.99384,13.55557473,9.277186302,14.64115942,-0.55545,-2.2912
PDHN,11.2,1.493333333,0.4,32.2,28.0,1276160.0,0.0,-1.5456915,-8.755741,271.42883,4.9016,102969.836,0.9933239,936.75714,10.01153828,8.891128313,12.69333333,-0.43597,-2.19731
PDHN,7.304347826,0.746666667,0.4,34.06666667,29.16666667,1478541.0,0.0,-1.341975,-8.25842,271.2265,5.16552,102895.87,0.9927441,973.1503,9.229762885,8.36674356,8.051014493,-0.2081,-2.11422
PDHN,8.765217391,1.493333333,0.4,33.13333333,30.21666667,1528039.5,0.0,-0.9148445,-8.020346,271.12994,5.38525,102883.09,1.0000076,982.8016,6.507344816,8.072353462,10.25855072,-0.30139,-1.9727
PDHN,8.765217391,1.493333333,0.4,32.66666667,31.38333333,1061005.0,0.0,-0.85471463,-8.064573,271.10248,5.20773,102906.0,1.0000076,988.28064,6.049843928,8.109739501,10.25855072,-0.31642,-1.9987
PDHN,8.765217391,0.746666667,0.4,32.66666667,32.08333333,766415.0,0.0,-0.90240383,-8.509668,270.78278,4.66177,102901.516,0.9974593,974.75885,6.053281624,8.557381734,9.511884058,-0.30572,-2.182
PDHN,9.739130435,1.493333333,0.4,31.26666667,32.31666667,477013.0,0.0,-1.2585187,-8.756682,270.6487,4.25582,102953.17,0.9806737,974.5578,8.178599414,8.846657503,11.23246377,-0.42024,-2.25991
PDHN,10.22608696,0.746666667,0.4,30.8,32.25833333,164061.0,0.0,-1.2771797,-8.881366,270.61127,3.81436,103041.18,0.9819555,985.21436,8.183284854,8.972728125,10.97275362,-0.43715,-2.32853
PDHN,12.17391304,2.986666667,0.56,26.13333333,20.76666667,1255803.0,0.0,1.3618026,-6.355237,268.38586,2.9884,103525.17,0.11841452,1094.595,347.9055351,6.499503339,15.16057971,-1.56326,-0.68861
PDHN,11.2,2.986666667,0.56,29.4,21.11666667,1705272.0,0.0,0.9305253,-6.1585665,267.75894,3.64553,103457.83,0.3194903,1081.9277,351.407916,6.228468405,14.18666667,-1.44733,-0.54565
