sitename,NO2,NO,CO,O31,O38,ssr,tp,u10,v10,d2m,t2m,sp,tcc,blh,wd,ws,NOx,FAC1_1,FAC2_1
PT,16.06956522,1.493333333,0.4,40.6,35.7,917255.0,0.0,-2.5933855,1.5199218,286.04074,20.73568,101695.79,0.5058406,1014.36914,120.3735571,3.005962513,17.56289855,0.08711,0.08506
PT,17.53043478,1.493333333,0.4,39.2,37.975,948857.0,0.0,-2.7994938,0.98922026,286.2302,20.67877,101731.42,0.6214779,757.60614,109.4612094,2.969128198,19.02376812,0.02325,0.09269
PT,18.50434783,0.746666667,0.4,39.2,39.31666667,450827.0,0.0,-2.9160385,0.701167,286.7191,19.8544,101746.766,0.63621867,561.7665,103.5202126,2.999152496,19.25101449,-0.01514,0.04501
PT,20.93913043,0.746666667,0.4,35.46666667,39.66666667,139608.0,0.0,-2.983867,0.77586555,286.729,18.83636,101772.734,0.5869607,416.2943,104.5752977,3.083087677,21.6857971,-0.19887,-0.00826
PT,19.47826087,2.986666667,0.48,32.66666667,23.56666667,555234.0,0.0,-3.075304,-0.63364244,286.674,18.8442,102071.32,0.84481746,832.55396,78.35757946,3.139904049,22.46492754,-0.23954,-0.11094
PT,15.09565217,2.24,0.4,41.06666667,24.90833333,842050.0,0.0,-3.496889,-0.18496285,286.23096,19.40295,102023.836,0.8339068,926.754,86.97224471,3.501777254,17.33565217,0.1034,-0.26071
PT,13.63478261,1.493333333,0.4,44.33333333,27.70833333,1105266.0,0.0,-3.4421766,0.18364766,285.96436,19.92376,101936.76,0.8075383,1019.64716,93.05395986,3.447072121,15.12811594,0.24319,-0.21932
PT,15.5826087,2.24,0.4,43.4,29.80833333,723644.0,0.0,-3.2319462,0.38626137,285.8513,19.8099,101869.27,0.9284096,1044.1271,96.81529606,3.254946096,17.8226087,0.12028,-0.07249
PT,15.09565217,1.493333333,0.4,44.8,33.25,912054.0,0.0,-3.213584,0.5708108,285.71072,20.03365,101830.49,0.9955976,1020.8033,100.0720769,3.263885276,16.58898551,0.19078,-0.0749
PT,15.09565217,1.493333333,0.32,45.26666667,37.1,486829.5,0.0,-3.2210789,0.20561782,285.90247,19.79617,101899.83,0.97307444,904.335,93.65252464,3.227635043,16.58898551,0.19154,-0.0753
PT,18.99130435,0.746666667,0.4,40.13333333,39.95833333,267216.0,0.0,-2.512816,-0.13369915,286.4899,19.22173,101913.53,0.9707855,783.393,86.95434107,2.516370345,19.73797101,-0.05809,0.22904
PT,21.42608696,0.746666667,0.4,35.46666667,40.89166667,82805.0,0.0,-2.0946035,-0.34168333,286.72595,18.54717,101972.18,0.9981917,355.6222,80.73519841,2.12228917,22.17275362,-0.26287,0.37541
PT,27.75652174,2.986666667,0.48,25.66666667,18.60833333,390024.0,4.02e-06,-0.9059212,-2.1359134,286.77866,18.71075,102377.516,0.7765155,933.3892,22.98362709,2.320090359,30.74318841,-0.62114,0.24283
PT,21.42608696,2.986666667,0.4,34.06666667,19.89166667,656439.0,0.0,-1.5542253,-2.3282743,286.44485,19.3238,102292.21,0.9287605,1026.6846,33.72484994,2.799370911,24.41275362,-0.232,0.01725
PT,17.53043478,2.24,0.4,37.8,21.7,468028.0,0.0,-1.6460372,-2.3990672,286.39288,19.32314,102252.195,0.89532673,996.62494,34.45462237,2.909460757,19.77043478,-0.01539,-0.09848
PT,15.09565217,1.493333333,0.4,41.06666667,24.61666667,527632.0,0.0,-1.7183625,-2.5738518,286.37152,19.42455,102184.51,0.8438256,1087.3566,33.72798253,3.094750841,16.58898551,0.1575,-0.21899
PT,14.12173913,1.493333333,0.4,44.33333333,28.525,718043.0,0.0,-2.0976014,-2.8555582,286.05908,19.76083,102181.56,0.6370427,1172.6594,36.29980928,3.543182788,15.61507246,0.28333,-0.39071
PT,17.04347826,0.746666667,0.4,39.66666667,32.31666667,767646.0,0.0,-2.2482479,-3.0869772,285.74893,20.0147,102243.98,0.75739515,1090.1212,36.06588032,3.8189065,17.79014493,0.16574,-0.51262
PT,17.04347826,0.746666667,0.4,39.2,35.29166667,347220.0,0.0,-1.8214165,-2.5562758,286.0606,19.4723,102253.086,0.7521001,960.83496,35.47091271,3.138806148,17.79014493,0.09136,-0.2269
PT,20.93913043,0.746666667,0.4,33.6,36.925,115207.0,0.0,-1.5737119,-2.3126512,286.192,18.87432,102266.86,0.5718384,605.3982,34.23448725,2.79730669,21.6857971,-0.17394,-0.06619
PT,15.5826087,2.986666667,0.32,31.73333333,27.65,1242875.0,0.0,-3.0614386,-1.8874063,284.55267,19.32052,102502.83,0.20782053,929.92084,58.34576907,3.596485624,18.56927536,-0.05894,-0.45709
PT,15.5826087,2.986666667,0.36,33.13333333,27.125,1796507.0,0.0,-2.8163571,-1.9372054,284.51907,19.99767,102450.2,0.097554654,998.5853,55.47821872,3.41827911,18.56927536,-0.01191,-0.34494
PT,15.09565217,2.986666667,0.32,35.46666667,27.475,1998120.0,0.0,-2.3554242,-2.2755458,284.4885,20.38174,102370.73,0.19300348,1059.8103,45.98818204,3.275077381,18.08231884,0.06116,-0.27398
PT,14.12173913,2.986666667,0.32,36.4,28.75833333,1956117.0,0.0,-2.1103427,-2.6163275,284.36856,20.54922,102295.64,0.1257849,1124.353,38.88981928,3.361356259,17.1084058,0.12822,-0.3372
PT,12.66086957,1.493333333,0.32,38.73333333,30.8,1708503.0,0.0,-2.1365747,-2.9092631,284.2112,20.45764,102243.56,0.12122229,1169.0905,36.29371225,3.609537814,14.1542029,0.27507,-0.50249
PT,13.14782609,1.493333333,0.32,38.73333333,33.71666667,1227273.0,0.0,-2.2617385,-2.7549837,283.64822,20.20507,102283.03,0.14018998,1153.6083,39.38471436,3.564462965,14.64115942,0.24159,-0.47066
PT,13.63478261,0.746666667,0.32,36.86666667,35.35,724443.0,0.0,-2.3261943,-2.6573386,283.8224,19.39642,102332.91,0.10234615,985.16406,41.19841569,3.53166085,14.38144928,0.17715,-0.50526
PT,14.12173913,0.746666667,0.32,35.46666667,35.81666667,206813.0,0.0,-2.2459993,-2.3434093,283.9744,18.02114,102349.49,0.062289715,533.1144,43.78408211,3.24593284,14.8684058,0.05333,-0.41669
PT,11.68695652,2.24,0.32,35.46666667,16.45,1665700.0,0.0,-2.1320777,-3.553233,282.68875,18.4209,102633.89,0.09325144,1095.7009,30.96539153,4.143817089,13.92695652,0.1705,-0.86614
PT,11.2,2.24,0.32,39.2,19.30833333,1980918.5,0.0,-2.2984633,-3.6191435,282.48328,19.05816,102583.26,0.06663868,1207.2932,32.4190128,4.287322383,13.44,0.28505,-0.875
PT,9.252173913,1.493333333,0.24,43.4,23.15833333,2000520.0,0.0,-2.4408655,-3.7138593,282.29153,19.37548,102501.8,0.032319844,1302.951,33.31417973,4.444161933,10.74550725,0.46447,-0.94897
PT,9.739130435,1.493333333,0.24,43.86666667,27.88333333,2016120.5,0.0,-2.5716505,-3.730947,282.02112,19.50894,102423.14,0.10922825,1368.5493,34.57754556,4.531374164,11.23246377,0.46687,-0.96411
PT,10.22608696,1.493333333,0.24,43.86666667,33.075,1685701.0,0.0,-2.6807005,-3.7294824,281.76675,19.3421,102391.49,0.04817456,1379.0048,35.70805916,4.592950483,11.71942029,0.44597,-0.98281
PT,12.17391304,1.493333333,0.32,42.46666667,37.74166667,1321279.0,0.0,-2.675829,-3.583991,280.86307,19.02218,102419.234,0.07310876,1343.818,36.74523726,4.472700786,13.66724638,0.33679,-0.90524
PT,13.14782609,0.746666667,0.32,41.06666667,40.36666667,753645.0,0.0,-2.4843354,-3.1065063,281.19382,18.26846,102431.914,0.058261156,1269.2722,38.65002676,3.977725955,13.89449275,0.23856,-0.71016
PT,14.12173913,0.746666667,0.32,40.13333333,41.18333333,211613.0,0.0,-2.0421395,-2.5733638,281.70105,16.9475,102461.305,0.003082454,633.8994,38.43439549,3.285199383,14.8684058,0.08726,-0.42397
PT,15.5826087,2.986666667,0.4,38.73333333,12.83333333,1548892.0,0.0,-2.012535,0.7558483,282.93933,18.81085,102427.664,0.060428023,1040.91,110.5846853,2.149791566,18.56927536,-0.10945,0.39391
PT,17.04347826,3.733333333,0.4,37.8,17.26666667,1876113.0,0.0,-1.5437325,1.0273019,282.963,19.37417,102371.27,0.037950635,1101.934,123.6424256,1.854308288,20.77681159,-0.20049,0.61891
PT,15.5826087,2.986666667,0.4,40.6,22.225,2072523.5,0.0,-1.1472552,1.0522014,283.0455,19.86486,102251.586,0.0,1147.2244,132.5253912,1.556702374,18.56927536,-0.08753,0.7709
PT,15.5826087,2.24,0.4,44.33333333,27.65,1956517.5,0.0,-0.9433955,1.0722187,283.09592,20.15667,102156.28,0.012787551,1161.3997,138.6569499,1.428162459,17.8226087,-0.00238,0.87997
PT,16.06956522,2.24,0.4,46.66666667,33.36666667,1652499.0,0.0,-0.90517175,1.2006221,283.10968,20.28033,102090.57,0.003280819,1166.2755,142.9866674,1.503605442,18.30956522,0.02646,0.89971
PT,17.04347826,1.493333333,0.4,50.86666667,38.96666667,1300078.0,0.0,-1.1993444,1.0443897,283.21814,20.561,102049.19,0.0,1103.0901,131.0493644,1.590338591,18.53681159,0.119,0.89691
PT,22.4,1.493333333,0.4,36.86666667,41.00833333,736844.0,0.0,-1.6310475,1.0648953,283.62683,19.9689,102023.91,0.003280819,700.3522,123.1401351,1.947900908,23.89333333,-0.28164,0.65771
PT,21.42608696,0.746666667,0.4,33.6,41.18333333,200412.0,0.0,-2.21602,1.1527759,284.40982,18.33846,102033.16,0.013077468,183.3075,117.4834977,2.497926523,22.17275362,-0.31773,0.26248
PT,19.47826087,2.986666667,0.48,36.86666667,30.1,507231.0,0.0,0.6766151,-0.16103978,288.80298,19.19686,102100.58,0.7214588,310.13074,283.3877653,0.695515495,22.46492754,-0.51159,1.54875
PT,16.06956522,1.493333333,0.48,47.6,31.85,484429.0,0.0,0.5109792,-0.13565205,288.61813,19.43502,102032.95,0.5705413,534.3711,284.8676377,0.528678751,17.56289855,-0.17785,1.64652
PT,18.50434783,1.493333333,0.48,49.46666667,34.125,241214.0,0.0,0.44165185,-0.31092513,288.61047,19.24005,101977.05,0.67641246,718.398,305.1457387,0.540121091,19.99768116,-0.25444,1.76487
PT,23.37391304,1.493333333,0.56,45.26666667,36.34166667,279217.0,0.0,0.38618997,-0.6072782,288.66702,19.2381,101920.04,0.7629802,835.31866,327.5462573,0.719673193,24.86724638,-0.49187,1.80336
PT,22.88695652,1.493333333,0.48,44.33333333,38.44166667,306018.0,0.0,0.5473292,-0.6551243,288.6716,19.2708,101882.49,0.92377067,866.6349,320.122642,0.853672713,24.38028986,-0.4743,1.70272
PT,30.19130435,1.493333333,0.56,35.46666667,39.60833333,408825.0,0.000180736,0.54283226,-0.39782932,288.13,20.71737,101820.21,0.9999924,209.64734,306.2368345,0.67300448,31.68463768,-0.7836,1.86651
PT,44.31304348,1.493333333,0.56,18.2,38.44166667,188811.0,6.43e-05,0.3082436,-0.6224132,288.68918,20.07162,101809.05,1.0000076,110.822754,333.6535695,0.694559075,45.80637681,-1.57864,2.0351
PT,51.13043478,1.493333333,0.64,12.13333333,36.16666667,18401.0,0.0,0.44015285,-0.8474853,289.01688,19.16937,101846.39,1.0000076,77.84766,332.5542867,0.954969039,52.62376812,-1.92313,1.97796
PT,33.6,5.226666667,0.8,25.66666667,23.91666667,1450487.0,8.03e-06,-0.052633166,-4.435457,286.4563,18.58972,102205.41,0.4351734,777.6123,0.679866074,4.435769274,38.82666667,-0.7343,-0.58074
PT,18.99130435,2.24,0.96,54.13333333,26.36666667,1600895.0,6.63e-05,-0.22164193,-4.3138885,286.45706,19.6012,102174.64,0.4345325,946.10675,2.941195755,4.319578583,21.23130435,0.3381,-0.57346
PT,15.5826087,1.493333333,0.72,62.06666667,30.56666667,1049663.5,0.000106432,-0.27373108,-4.1488686,286.50595,19.72158,102098.66,0.48052493,1116.7124,3.774749071,4.157888811,17.07594203,0.59717,-0.49895
PT,15.09565217,1.493333333,0.64,65.33333333,36.575,1295277.5,0.000146598,-0.1841677,-4.480374,286.22485,20.09582,102057.82,0.4710487,1219.7594,2.353842525,4.484157549,16.58898551,0.70571,-0.61156
PT,16.55652174,1.493333333,0.72,61.6,42.35,1195271.5,6.43e-05,-0.30108726,-4.6287947,286.12628,20.03234,102010.0,0.44371876,1307.5253,3.721651516,4.638576712,18.04985507,0.60239,-0.69029
PT,18.0173913,1.493333333,0.8,56.0,47.25,959657.5,2e-06,-0.6293615,-4.15668,285.60532,20.438,102012.33,0.39616984,1232.5272,8.609739441,4.204055723,19.51072464,0.45083,-0.50074
PT,19.47826087,0.746666667,0.64,54.6,50.75,588835.0,0.0,-0.9186624,-3.4843931,285.64352,19.71374,102004.79,0.24117804,1055.6382,14.76996226,3.603461652,20.22492754,0.32755,-0.2348
PT,24.83478261,0.746666667,0.64,48.06666667,53.43333333,161610.0,0.0,-1.0100995,-2.9785912,285.81616,18.3339,102052.55,0.066715,488.72876,18.73281944,3.145203735,25.58144928,-0.04943,-0.00867
PT,15.5826087,2.986666667,0.48,32.66666667,18.2,1644499.0,0.0,-0.27410585,-6.3522315,279.53845,16.1264,102564.01,0.17804906,1299.6334,2.470843748,6.358142736,18.56927536,0.03144,-1.9336
PT,13.63478261,2.24,0.48,35.46666667,21.99166667,1959717.0,0.0,-0.49407953,-6.2584925,278.8441,16.63738,102559.21,0.1958265,1482.0518,4.513879433,6.277964874,15.87478261,0.18127,-1.90793
PT,13.14782609,2.24,0.4,37.33333333,25.25833333,1972918.0,0.0,-0.64659965,-6.248728,278.359,16.76168,102516.87,0.32678443,1606.06,5.907769661,6.282093021,15.38782609,0.23236,-1.8919
PT,12.66086957,2.24,0.4,39.2,28.0,1944916.0,0.0,-0.85608053,-6.1540117,277.6646,16.74273,102478.984,0.27415407,1646.173,7.919554428,6.213270787,14.90086957,0.27159,-1.84564
PT,12.66086957,1.493333333,0.32,40.6,31.5,1582095.0,0.0,-1.0805511,-6.020726,276.88544,16.3351,102453.43,0.26640218,1665.2744,10.17466239,6.116921795,14.1542029,0.29117,-1.8102
PT,14.12173913,1.493333333,0.32,39.66666667,34.59166667,1200072.0,0.0,-0.9587599,-5.6755505,276.70593,16.21603,102474.46,0.24194103,1664.4198,9.588343855,5.755961607,15.61507246,0.20171,-1.62688
PT,16.06956522,1.493333333,0.32,36.86666667,36.28333333,657640.0,0.0,-1.0839238,-4.846055,276.51038,15.39623,102493.85,0.04591614,1569.7673,12.60790658,4.965797002,17.56289855,0.0028,-1.27209
PT,17.04347826,0.746666667,0.32,33.6,36.925,183611.0,0.0,-0.9482671,-4.3426943,276.66544,14.15902,102522.01,0.01153627,1231.6223,12.31771494,4.445020166,17.79014493,-0.14836,-1.10795
PT,13.14782609,2.24,0.32,31.26666667,15.69166667,1211273.0,0.0,-2.698688,-2.3766086,278.4988,15.47082,102661.78,0.91055584,1453.3494,48.63113313,3.59599574,15.38782609,-0.13648,-0.68146
PT,13.14782609,2.986666667,0.4,32.2,16.975,1478888.0,0.0,-2.7691395,-1.8898475,278.68976,16.02303,102612.516,0.6009842,1443.6981,55.68773687,3.35255979,16.13449275,-0.14109,-0.50753
PT,13.14782609,2.986666667,0.4,34.53333333,19.13333333,1636098.0,0.0,-2.7983696,-1.6408523,278.9388,16.34884,102518.1,0.58677757,1439.8276,59.61434116,3.243958799,16.13449275,-0.09792,-0.41054
PT,15.09565217,2.986666667,0.4,36.4,22.4,1795707.5,0.0,-2.7665164,-1.5178194,279.2283,16.71133,102466.85,0.7384428,1431.7849,61.24910011,3.155533033,18.08231884,-0.11973,-0.28548
PT,16.55652174,2.986666667,0.32,35.46666667,26.30833333,1577294.5,0.0,-2.723421,-1.5075667,279.31387,16.71786,102410.055,0.6706138,1409.4664,61.03300529,3.112841033,19.54318841,-0.18412,-0.24225
PT,17.04347826,2.24,0.32,35.46666667,30.1,1165670.0,0.0,-2.7785082,-1.5393014,279.142,16.5255,102385.26,0.41586998,1350.0007,61.0134232,3.176406243,19.28347826,-0.18095,-0.28346
PT,20.93913043,1.493333333,0.32,31.26666667,32.49166667,682841.0,0.0,-3.0164695,-1.3274113,279.1084,15.8601,102385.12,0.027497798,1223.831,66.24788429,3.295619669,22.43246377,-0.38073,-0.32034
PT,21.42608696,0.746666667,0.4,28.93333333,33.19166667,177210.0,0.0,-2.7710133,-1.1511618,279.56976,14.45867,102364.836,0.001922727,428.10706,67.44054021,3.000614637,22.17275362,-0.49631,-0.26103
PT,12.17391304,2.24,0.32,33.13333333,28.40833333,1188071.0,0.0,-3.4451747,2.449992,282.6689,17.87655,102459.25,0.7639568,1224.2834,125.4180492,4.227492107,14.41391304,0.0,-0.71374
PT,11.68695652,2.24,0.32,34.53333333,29.63333333,1044062.0,0.0,-3.1652422,2.3928695,282.76898,18.19454,102429.99,0.7813833,1278.7727,127.0886631,3.967944383,13.92695652,0.03612,-0.57672
PT,12.66086957,1.493333333,0.32,33.6,30.45,1134868.0,0.0,-3.0895443,2.3972635,282.93167,18.4497,102353.26,0.865952,1333.8148,127.808883,3.91051867,14.1542029,0.02126,-0.54678
PT,12.66086957,1.493333333,0.32,34.06666667,30.975,843651.0,0.0,-3.0947907,2.1385038,283.23495,18.31622,102297.83,0.52891314,1321.4995,124.644516,3.76177192,14.1542029,0.01673,-0.48506
PT,12.66086957,1.493333333,0.32,36.4,32.25833333,596435.5,0.0,-3.2394412,1.710818,283.7269,18.03686,102210.13,0.5641171,1272.8915,117.8394899,3.663451585,14.1542029,0.04283,-0.43685
PT,13.63478261,1.493333333,0.32,34.53333333,33.25,821649.0,0.0,-3.4522948,2.063317,283.45724,19.0549,102152.164,0.4530424,1092.1821,120.8652984,4.021892145,15.12811594,0.0478,-0.56035
PT,15.09565217,1.493333333,0.32,34.06666667,34.00833333,522431.5,0.0,-3.527618,1.494534,284.20282,18.59298,102136.48,0.29266393,863.5184,112.960752,3.831151345,16.58898551,-0.03232,-0.47677
PT,15.09565217,0.746666667,0.4,33.6,34.24166667,147209.0,0.0,-3.4294355,1.170352,284.61148,17.5154,102184.02,0.2184565,553.37195,108.8430621,3.623637903,15.84231884,-0.07547,-0.44908
PT,23.37391304,5.973333333,0.48,27.53333333,16.21666667,1363282.0,0.0,1.1293038,0.8896222,288.45847,21.1544,102152.65,0.12732613,451.22974,231.7703168,1.437621206,29.34724638,-0.69603,1.20313
PT,18.99130435,3.733333333,0.48,38.26666667,18.78333333,1562893.0,0.0,1.4999238,0.41262558,288.03604,21.99972,102069.266,0.07187274,703.5693,254.6185449,1.555644971,22.72463768,-0.28254,1.19893
PT,21.42608696,1.866666667,0.56,46.43333333,22.54583333,1897714.0,0.0,1.6273363,-0.2689377,287.61206,22.84045,101986.36,0.061786145,956.0596,279.3840272,1.649409264,23.29275362,-0.146,1.35335
PT,22.88695652,2.986666667,0.48,45.73333333,26.62916667,1719303.0,0.0,1.4688202,-0.82209754,287.22556,23.13226,101891.81,0.058612138,1071.8241,299.235706,1.683234133,25.87362319,-0.24474,1.44805
PT,24.83478261,2.24,0.4,51.8,32.2875,1570894.0,0.0,1.1990058,-1.1833848,286.9742,23.26638,101831.73,0.040590554,1074.991,314.624325,1.684640761,27.07478261,-0.19265,1.59043
PT,29.70434783,1.493333333,0.48,52.26666667,38.00416667,1110466.0,0.0,0.9074564,-1.7497267,286.58386,22.7796,101813.914,0.021653384,994.16187,332.5875033,1.971045571,31.19768116,-0.34112,1.59312
PT,41.39130435,1.493333333,0.8,40.6,40.8625,633638.0,0.0,0.40155444,-1.4982904,286.82983,22.12795,101813.5,0.015824199,559.4542,344.996834,1.551167332,42.88463768,-0.97782,1.9356
PT,41.87826087,0.746666667,0.96,37.8,42.55416667,152810.0,0.0,0.05641681,-1.5905651,287.47076,20.6055,101841.87,0.019043982,76.792114,357.9685896,1.591565328,42.62492754,-1.0982,1.86079
PT,51.13043478,11.94666667,1.68,31.26666667,6.883333333,1261675.0,0.0,1.7180238,-1.9757752,282.62384,19.5966,102173.68,0.26527297,465.35474,318.9915999,2.618261526,63.07710145,-1.80812,1.68659
PT,44.8,5.973333333,1.6,43.4,12.19166667,1604896.0,0.0,1.8177052,-2.2960515,281.97528,20.86065,102112.84,0.15590736,718.44824,321.6325489,2.928464561,50.77333333,-1.13697,1.43928
PT,30.19130435,2.24,0.8,59.26666667,19.48333333,1959717.5,0.0,1.8915296,-2.6309743,281.65292,21.86822,102034.46,0.14603442,884.73096,324.2858881,3.240356461,32.43130435,-0.22236,1.08216
PT,28.73043478,2.24,0.72,65.33333333,27.59166667,1790507.5,0.0,1.9158878,-2.63488,281.7194,22.2758,101983.555,0.1705566,966.8167,323.9781533,3.257793529,30.97043478,-0.05491,1.12402
PT,29.2173913,1.493333333,0.72,70.93333333,36.4,1644099.0,0.0,1.7895997,-2.5059886,281.94168,22.50613,101939.84,0.13759586,990.39185,324.4682597,3.079390516,30.71072464,0.04509,1.27488
PT,34.08695652,1.493333333,0.88,75.6,45.675,1118866.0,0.0,1.9979563,-1.9606402,281.8561,22.2909,101948.13,0.08829206,949.77625,314.4599117,2.799274794,35.58028986,-0.05173,1.5464
PT,39.44347826,0.746666667,0.96,70.0,53.78333333,609637.0,0.0,1.4272239,-1.3737928,283.1975,21.4619,101930.59,0.02760464,481.03796,313.9071806,1.980978223,40.19014493,-0.3808,1.9359
PT,52.59130435,0.746666667,1.12,49.93333333,58.21666667,156409.0,0.0,1.5808681,-1.2580832,283.7712,19.83477,101995.06,0.011780411,90.81653,308.5134037,2.020375531,53.33797101,-1.20263,1.93092
PT,14.12173913,1.493333333,0.32,42.0,27.475,1585295.0,0.0,-2.096852,-4.2396784,281.56506,18.7683,102590.32,0.09448746,1177.9877,26.31599005,4.729869052,15.61507246,0.28087,-1.01327
PT,15.09565217,1.493333333,0.32,41.06666667,30.975,1912115.0,0.0,-2.1755478,-4.3182826,279.1443,19.39184,102538.73,0.033204913,1556.497,26.73893399,4.835346197,16.58898551,0.26971,-1.02871
PT,15.09565217,1.493333333,0.32,46.66666667,35.40833333,1976118.0,0.0,-2.0751169,-4.4857445,277.81586,19.65026,102538.25,0.00376913,1660.851,24.82538204,4.942470422,16.58898551,0.38263,-1.00632
PT,16.06956522,1.493333333,0.4,50.4,39.14166667,1997320.0,0.0,-1.9484541,-4.6024303,277.32086,19.69802,102518.17,0.0,1700.2098,22.94553071,4.997883357,17.56289855,0.42036,-0.96579
PT,15.5826087,1.493333333,0.32,49.46666667,42.525,1710502.0,0.0,-1.8881207,-4.6693172,277.22385,19.42977,102492.07,0.0,1693.9767,22.01681371,5.0366182,17.07594203,0.41128,-1.01698
PT,15.09565217,1.493333333,0.24,46.2,46.025,1253675.0,0.0,-1.6467867,-4.472074,276.9817,19.1308,102560.24,0.0,1605.306,20.21561421,4.765642905,16.58898551,0.34424,-0.95844
PT,16.55652174,0.746666667,0.24,44.33333333,46.2,688042.0,0.0,-1.343995,-3.7314353,278.16803,18.1965,102600.52,0.0,1303.4034,19.80809599,3.966097825,17.30318841,0.19782,-0.62964
PT,18.50434783,0.746666667,0.32,42.93333333,45.38333333,162009.0,0.0,-1.114278,-3.3203492,278.87616,16.46923,102662.67,0.0,488.77905,18.55126887,3.50233269,19.25101449,0.00343,-0.44462
PT,15.5826087,2.986666667,0.32,34.06666667,26.01666667,1574094.0,0.0,-1.9450815,-2.933186,278.73026,15.97396,102774.69,0.057925463,1224.6855,33.549523,3.519505953,18.56927536,-0.15822,-0.5559
PT,15.09565217,2.24,0.32,38.26666667,27.53333333,1848511.0,0.0,-1.8521454,-2.803318,278.6447,16.65048,102722.0,0.10838896,1369.4038,33.45264289,3.359915831,17.33565217,-0.02715,-0.44173
PT,13.63478261,1.493333333,0.32,42.0,29.16666667,1870912.0,0.0,-1.7393479,-2.6124218,278.69052,17.0738,102641.43,0.17856789,1444.4019,33.65563779,3.138483516,15.12811594,0.11148,-0.33576
PT,14.12173913,1.493333333,0.32,43.4,31.61666667,1914914.5,0.0,-1.650534,-2.465954,278.74554,17.37475,102571.68,0.2118491,1501.304,33.79553432,2.967354312,15.61507246,0.12247,-0.21953
PT,15.09565217,1.493333333,0.32,43.86666667,34.70833333,1452087.5,0.0,-1.6220536,-2.42299,278.69205,17.23474,102509.125,0.1652615,1517.6406,33.80005181,2.915808365,16.58898551,0.08908,-0.17115
PT,17.53043478,1.493333333,0.32,42.0,37.91666667,1185271.0,0.0,-1.294529,-2.6754029,278.55914,17.17452,102532.625,0.16861862,1499.0922,25.8206312,2.972134924,19.02376812,-0.01118,-0.18112
PT,18.99130435,0.746666667,0.4,39.66666667,39.43333333,656839.0,0.0,-1.5201237,-2.401508,278.69437,16.54577,102527.35,0.08203563,1373.4252,32.3332847,2.842185205,19.73797101,-0.11683,-0.13687
PT,24.83478261,0.746666667,0.4,32.66666667,39.49166667,150809.0,0.0,-1.7179877,-2.0236213,279.48193,15.02856,102573.67,0.0,276.60278,40.33015815,2.65452913,25.58144928,-0.51114,-0.02242
PT,19.47826087,2.986666667,0.4,39.66666667,11.60833333,1537692.0,0.0,-2.2602396,-1.6711223,280.37723,16.4372,102881.234,0.12995079,1092.0314,53.52239894,2.810930947,22.46492754,-0.233,-0.00975
PT,18.50434783,2.986666667,0.4,42.0,16.04166667,1816909.0,0.0,-2.3130782,-1.4353093,280.1549,17.12875,102844.305,0.12978294,1212.0183,58.17960659,2.722212987,21.49101449,-0.14077,0.06762
PT,18.0173913,2.986666667,0.32,42.93333333,21.29166667,1896913.5,0.0,-2.2763536,-1.3425463,280.04645,17.5769,102789.695,0.15586159,1306.1178,59.4687748,2.642766785,21.00405797,-0.09476,0.12015
PT,17.04347826,2.24,0.32,44.8,26.775,1840910.0,0.0,-2.2632375,-1.2849357,279.8975,17.87722,102738.65,0.13616145,1347.1355,60.41458901,2.602557153,19.28347826,0.00202,0.13084
PT,18.50434783,2.24,0.32,45.73333333,32.43333333,1574494.5,0.0,-2.2849727,-1.2497834,279.718,17.85757,102702.55,0.10565749,1345.5773,61.32320638,2.604430607,20.74434783,-0.03129,0.17821
PT,19.96521739,1.493333333,0.32,43.4,37.625,1055663.0,0.0,-2.1152143,-1.2629656,279.49567,17.46765,102754.48,0.09990463,1285.7598,59.15915088,2.463577407,21.45855072,-0.11751,0.21425
PT,23.86086957,1.493333333,0.32,37.8,40.95,643639.0,0.0,-2.0185308,-1.1960785,279.6943,16.87423,102779.9,0.004440546,1022.5626,59.35117866,2.346288637,25.3542029,-0.3703,0.27644
PT,27.26956522,0.746666667,0.32,33.6,41.24166667,149609.0,0.0,-2.1680532,-1.2888415,280.38638,15.24905,102804.29,0.00074771,163.2511,59.26980791,2.522214719,28.01623188,-0.59091,0.15973
PT,21.42608696,2.986666667,0.56,42.46666667,11.84166667,1509291.0,0.0,-2.6840732,-1.9562463,281.34583,17.5357,103080.54,0.328875,1217.1958,53.91412732,3.321317288,24.41275362,-0.1667,-0.12615
PT,18.99130435,2.24,0.48,43.86666667,17.20833333,1832909.0,0.0,-3.6464112,-1.657452,280.7538,18.30706,103040.05,0.68930686,1396.0955,65.55614466,4.005429037,21.23130435,0.02514,-0.44625
PT,17.04347826,2.24,0.4,42.0,22.34166667,1346481.0,0.0,-3.7764468,-1.6642872,280.8432,18.1965,102989.21,0.7640941,1400.0164,66.21682229,4.126911959,19.28347826,0.05854,-0.57314
PT,16.06956522,2.24,0.32,41.06666667,27.35833333,1584495.0,0.0,-3.835656,-1.7077392,280.97153,18.37182,102911.79,0.67923546,1399.8152,66.00006081,4.198646225,18.30956522,0.08737,-0.63577
PT,15.09565217,2.24,0.32,41.06666667,32.43333333,1336480.0,0.0,-3.9008613,-1.6345054,281.0502,18.00283,102866.5,0.6595201,1295.8131,67.2657598,4.229459396,17.33565217,0.10183,-0.68178
