sitename,NO2,NO,CO,O31,O38,ssr,tp,u10,v10,d2m,t2m,sp,tcc,blh,wd,ws,NOx,FAC1_1,FAC2_1
DSL,12.66086957,1.493333333,0.48,39.66666667,17.44166667,1680900.0,0.0,-2.1481917,0.90817475,283.5405,18.7657,102480.625,0.003753871,1010.5991,112.9168154,2.332275489,14.1542029,-0.06603,0.12093
DSL,11.2,0.746666667,0.48,44.8,21.875,2047323.0,0.0,-1.4901444,1.2821558,283.36786,19.46575,102418.28,0.021546572,1125.9614,130.7094885,1.965821413,11.94666667,0.09689,0.36998
DSL,10.71304348,0.746666667,0.48,49.0,27.35833333,2118927.0,0.0,-1.026963,1.3461133,283.3778,19.9761,102292.555,0.02121085,1207.7959,142.6596358,1.693125518,11.45971014,0.19,0.58537
DSL,10.71304348,0.746666667,0.56,53.2,33.71666667,1843711.0,0.0,-0.7110553,1.2704383,283.403,20.19787,102196.29,0.030931205,1251.9302,150.7645702,1.455889115,11.45971014,0.25827,0.77735
DSL,9.252173913,0.746666667,0.56,61.13333333,40.71666667,1654498.0,0.0,-0.6443511,1.3988417,283.56494,20.39742,102129.555,0.013642073,1282.9951,155.2676951,1.540112477,9.99884058,0.44459,0.78729
DSL,9.252173913,0.746666667,0.56,65.8,46.84166667,1377283.0,0.0,-0.7267945,1.3256079,283.77274,20.8443,102079.13,0.001541227,1285.7095,151.2652481,1.511775959,9.99884058,0.54502,0.84491
DSL,20.93913043,0.746666667,0.56,51.8,50.28333333,785247.0,0.0,-1.0531949,1.3529485,284.13483,20.3693,102049.875,0.021867007,1124.554,142.1012333,1.714552169,21.6857971,-0.0508,0.87739
DSL,60.3826087,0.746666667,0.56,11.2,47.075,222813.0,0.0,-1.5043846,1.606826,284.77878,18.81542,102055.15,0.038210064,111.77783,136.8858704,2.20115034,61.12927536,-1.96912,1.2282
DSL,24.34782609,2.986666667,0.56,36.86666667,12.36666667,414025.0,0.0,0.40417758,-0.58970207,288.6525,18.28088,102149.63,0.71091443,299.6753,325.5735395,0.71491821,27.33449275,-0.7052,1.88715
DSL,27.26956522,2.24,0.56,36.86666667,16.56666667,564433.0,0.0,0.38094357,-0.31531915,288.4264,18.81606,102087.01,0.70798457,464.29907,309.6156427,0.494514075,29.50956522,-0.74372,2.026
DSL,27.75652174,2.24,0.64,42.93333333,21.64166667,332020.0,0.0,0.43940338,-0.24940866,288.26138,18.81805,102031.03,0.71155536,584.4369,299.5795697,0.505252422,29.99652174,-0.65069,2.06162
DSL,36.52173913,2.24,0.64,38.73333333,25.66666667,300018.0,0.0,0.6069132,-0.33387172,288.1827,18.8586,101976.086,0.8287033,669.53864,298.815828,0.692686046,38.76173913,-0.97572,2.15368
DSL,40.4173913,2.986666667,0.64,35.46666667,29.69166667,364022.0,2.01e-06,0.83325744,-0.35828304,288.0704,18.97833,101940.46,0.9999924,658.2789,293.26668,0.907019679,43.40405797,-1.15397,2.11997
DSL,38.46956522,2.24,0.64,38.26666667,33.89166667,259216.0,1.41e-05,1.2975631,-0.8548087,288.1789,19.9689,101877.22,0.9999924,261.1709,303.3760953,1.553823643,40.70956522,-0.96382,1.78951
DSL,33.11304348,0.746666667,0.72,40.13333333,36.98333333,130007.0,1.41e-05,1.5962327,-1.0403345,288.0582,19.21584,101871.055,1.0000076,226.98938,303.0940421,1.90532273,33.85971014,-0.75035,1.42492
DSL,29.70434783,0.746666667,0.88,41.06666667,38.79166667,16001.0,0.0,1.7255187,-1.3259467,287.94284,18.3352,101913.39,1.0000076,200.3982,307.5398891,2.17613176,30.45101449,-0.66721,1.19496
DSL,31.65217391,3.733333333,1.04,42.46666667,25.78333333,1582495.0,2.01e-06,-0.13470173,-3.9482076,286.64194,18.55633,102281.38,0.18047532,713.2205,1.954012812,3.950504754,35.38550725,-0.5504,-0.46284
DSL,26.7826087,1.493333333,0.88,57.86666667,28.35,1771306.0,1.2e-05,-0.19241203,-3.7446175,286.38068,19.71243,102252.68,0.4497921,977.2722,2.941478028,3.749557655,28.27594203,-0.03198,-0.37033
DSL,18.0173913,0.746666667,0.96,71.86666667,32.60833333,1186871.0,3.41e-05,0.11000496,-3.7299707,286.205,20.08862,102167.65,0.43495977,1233.3314,358.3107123,3.73159249,18.76405797,0.30489,0.55176
DSL,15.09565217,0.746666667,0.88,77.46666667,38.73333333,1302878.0,5.82e-05,0.3157384,-4.038041,286.0102,20.4707,102124.83,0.47287986,1427.1604,355.5290833,4.050366138,15.84231884,0.51651,0.36194
DSL,12.66086957,0.746666667,0.8,77.46666667,47.48333333,1226473.5,8.04e-06,0.35621062,-4.0644054,285.7069,20.614,102070.016,0.38037616,1495.7244,354.9913093,4.079984958,13.40753623,0.59767,0.2841
DSL,13.63478261,0.746666667,0.8,76.06666667,55.59166667,1044862.5,0.0,0.19094929,-3.654784,285.55872,20.9961,102063.305,0.35484684,1502.259,357.0092214,3.659768807,14.38144928,0.54782,0.53066
DSL,15.5826087,0.746666667,0.88,72.33333333,62.3,566834.0,0.0,-0.14706822,-2.8496995,285.52054,20.3333,102048.78,0.25080687,1302.9008,2.954318249,2.853491949,16.32927536,0.56842,-0.06608
DSL,17.04347826,0.746666667,0.8,57.86666667,66.675,168010.0,0.0,-0.43786818,-2.2980044,285.6695,18.80627,102097.56,0.17769808,269.3141,10.78798034,2.339348791,17.79014493,0.18912,0.09178
DSL,10.71304348,0.746666667,0.4,37.33333333,23.56666667,1775306.0,0.0,-0.3100811,-5.2922935,280.21375,15.86993,102656.984,0.034349382,1123.5487,3.353187047,5.301369708,11.45971014,0.00026,-1.905
DSL,9.739130435,0.746666667,0.4,40.13333333,27.88333333,2132928.0,0.0,-0.46559912,-5.1043262,279.57666,16.65896,102642.19,0.07576394,1362.6178,5.211901183,5.125517388,10.4857971,0.10656,-1.78882
DSL,10.71304348,0.746666667,0.4,42.46666667,31.61666667,2213333.0,0.0,-0.73766196,-5.126785,279.21838,17.08557,102586.89,0.19002786,1544.5837,8.187747852,5.179581991,11.45971014,0.13653,-1.751
DSL,10.71304348,0.746666667,0.32,44.8,34.59166667,2139728.0,0.0,-1.1266444,-5.0701504,278.53012,17.22097,102535.984,0.14043415,1645.6703,12.528208,5.193818699,11.45971014,0.17998,-1.72081
DSL,10.22608696,0.746666667,0.32,45.73333333,37.56666667,1719703.0,0.0,-1.464662,-5.053063,277.51413,16.8585,102501.38,0.19492617,1713.7819,16.16456252,5.26105317,10.97275362,0.19338,-1.75785
DSL,10.22608696,0.746666667,0.32,45.73333333,40.19166667,1273676.0,0.0,-1.2964027,-4.7518272,277.29184,16.6714,102519.41,0.12079504,1726.8512,15.26016694,4.925497102,10.97275362,0.17395,-1.58949
DSL,11.2,0.746666667,0.32,44.33333333,41.825,740845.0,0.0,-1.5021361,-3.8207808,277.26816,15.7947,102535.85,0.013260603,1595.5543,21.46222063,4.105457196,11.94666667,0.04932,-1.15108
DSL,12.66086957,0.746666667,0.32,40.13333333,42.58333333,208812.0,0.0,-1.5234965,-3.3486662,277.05655,14.36053,102572.984,0.0,921.4257,24.46345667,3.678941003,13.40753623,-0.14811,-0.9539
DSL,14.12173913,2.24,0.48,31.26666667,25.55,1535692.0,0.0,-2.3520515,-1.9372054,279.24664,15.27783,102724.81,0.15320644,1352.4639,50.52432059,3.047115196,16.36173913,-0.37788,-0.53356
DSL,12.66086957,1.493333333,0.48,33.13333333,26.25,1878912.0,0.0,-2.8002431,-1.1848494,279.36963,16.1578,102658.49,0.17218938,1429.925,67.06562327,3.040596902,14.1542029,-0.24852,-0.50279
DSL,14.12173913,2.24,0.48,35.0,27.41666667,2028121.5,0.0,-2.7121787,-0.9358542,279.53006,16.7198,102558.05,0.114843786,1441.8885,70.96268583,2.869100274,16.36173913,-0.26508,-0.31328
DSL,16.06956522,2.24,0.48,36.4,29.10833333,2044122.5,0.0,-2.5712757,-0.7454461,279.6347,17.15295,102500.836,0.39461336,1449.2778,73.83244225,2.67715308,18.30956522,-0.2878,-0.13025
DSL,18.0173913,2.24,0.48,35.46666667,30.74166667,1712103.0,0.0,-2.4843354,-0.6502421,279.5438,17.26873,102437.055,0.3582955,1461.5931,75.33261079,2.568022034,20.2573913,-0.36097,-0.02377
DSL,21.42608696,1.493333333,0.48,33.13333333,32.08333333,1260475.0,0.0,-2.60163,-0.5921432,279.56976,17.1778,102403.27,0.53664976,1438.8223,77.17764914,2.668166454,22.91942029,-0.48197,-0.02477
DSL,21.42608696,0.746666667,0.48,29.86666667,32.725,720043.0,0.0,-2.6795762,-0.44762835,279.7531,16.54382,102398.13,0.028199762,1329.1903,80.5162023,2.71670752,22.17275362,-0.54428,-0.10562
DSL,29.70434783,0.746666667,0.48,20.53333333,31.85,201212.0,0.0,-2.5727746,-0.4559282,280.24353,14.935,102379.84,0.002624661,339.43628,79.95079261,2.612860438,30.45101449,-1.02789,0.03985
DSL,15.09565217,2.24,0.4,34.06666667,14.29166667,1379283.0,0.0,-3.2769153,2.4275336,283.31363,18.099,102480.22,0.38155115,1096.7062,126.5309884,4.078123743,17.33565217,-0.23629,-0.73626
DSL,23.86086957,8.586666667,0.48,40.6,19.13333333,1263676.0,0.0,-2.977871,2.607689,283.16162,18.56548,102450.96,0.41232976,1190.4539,131.2082774,3.958251838,32.44753623,-0.56556,-0.18977
DSL,9.252173913,0.746666667,0.48,35.7,23.42083333,1633297.5,0.0,-2.925782,2.8020027,282.98822,19.14517,102367.234,0.42569718,1283.3469,133.7620122,4.051101016,9.99884058,0.0556,-0.85502
DSL,9.252173913,0.746666667,0.24,41.06666667,28.32083333,1267676.0,0.0,-2.8789392,2.692152,282.87744,19.15173,102303.79,0.18369511,1280.2806,133.07971,3.941569904,9.99884058,0.14249,-0.74899
DSL,9.739130435,0.746666667,0.24,43.4,33.10416667,1121267.0,0.0,-3.011223,2.5076027,283.2968,19.02282,102213.08,0.2775722,1270.8306,129.7859165,3.918613946,10.4857971,0.16196,-0.71462
DSL,11.68695652,0.746666667,0.24,44.8,37.0125,1078464.5,0.0,-3.0569417,2.540802,283.48245,19.68362,102151.14,0.22414833,1216.4921,129.7319408,3.97499275,12.43362319,0.15984,-0.66447
DSL,17.04347826,0.746666667,0.24,36.4,38.64583333,593636.0,0.0,-2.8635747,1.7728227,284.173,18.8972,102143.47,0.097295225,1034.124,121.7614126,3.367931173,17.79014493,-0.19431,-0.32661
DSL,17.04347826,0.746666667,0.24,32.2,38.52916667,178010.0,0.0,-2.925782,1.2553034,284.3892,17.49185,102199.03,0.12880632,519.99475,113.2216961,3.183706478,17.79014493,-0.33195,-0.327
DSL,26.7826087,8.96,0.48,21.46666667,7.583333333,1476089.0,0.0,1.4714434,0.7890477,287.84125,20.86392,102203.625,0.11148667,392.4176,241.7979837,1.669653243,35.7426087,-1.01526,1.28317
DSL,35.06086957,15.68,0.48,23.8,10.26666667,1751704.0,0.0,1.937248,-0.000413492,287.69382,21.95132,102124.28,0.0499447,600.2709,270.0122294,1.937248044,50.74086957,-1.38263,1.66669
DSL,33.6,7.466666667,0.48,36.4,14.58333333,2020921.5,0.0,2.1695883,-0.9758887,287.4318,22.82867,102043.37,0.072696745,798.32227,294.2183883,2.378964511,41.06666667,-0.83886,1.38992
DSL,33.6,3.733333333,0.48,44.8,20.00833333,1934116.0,0.0,2.092766,-1.6647754,287.1102,23.18328,101949.84,0.0890398,880.96094,308.5019142,2.674162797,37.33333333,-0.56768,1.26592
DSL,35.54782609,2.24,0.48,48.53333333,25.84166667,1724103.5,0.0,1.9312522,-1.9567344,286.8841,23.22714,101893.734,0.117880434,891.9191,315.3755161,2.749280737,37.78782609,-0.51816,1.29467
DSL,33.6,0.746666667,0.48,51.33333333,31.79166667,1142468.0,0.0,1.7375104,-2.076838,286.7168,22.48257,101877.91,0.0744974,824.5113,320.0836974,2.707803255,34.34666667,-0.40693,1.24848
DSL,38.46956522,0.746666667,0.56,46.2,36.4,689641.0,0.0,1.432845,-1.516843,286.9299,21.7799,101875.44,0.049502164,543.218,316.6311659,2.086589917,39.21623188,-0.69085,1.62665
DSL,38.46956522,0.746666667,0.64,43.4,39.49166667,173611.0,0.0,1.6063507,-1.3327818,287.09415,20.1815,101903.87,0.040849954,105.243164,309.6823384,2.087263735,39.21623188,-0.80887,1.54301
DSL,43.82608696,21.65333333,1.04,22.4,7.35,1502090.0,0.0,1.89078,-1.7033452,283.93774,19.92114,102244.664,0.11040324,449.82227,312.0147108,2.544883864,65.47942029,-1.94763,1.79828
DSL,27.26956522,2.986666667,0.96,48.06666667,13.125,1750105.0,0.0,2.2085614,-2.0158098,283.19598,21.0386,102185.875,0.09561667,716.03546,312.3874932,2.990189393,30.25623188,-0.39285,0.90697
DSL,23.37391304,1.493333333,0.8,54.13333333,19.65833333,2012520.5,0.0,2.523345,-2.3072805,282.79724,21.85644,102107.49,0.0634647,867.48944,312.438978,3.419183133,24.86724638,-0.07677,0.6172
DSL,26.7826087,1.493333333,0.88,56.93333333,26.54166667,1940116.5,0.0,2.7245815,-2.3463387,282.85223,22.20974,102053.58,0.038210064,924.0396,310.7341751,3.595643148,28.27594203,-0.10887,0.64447
DSL,21.91304348,0.746666667,0.88,66.73333333,34.59166667,1746105.0,0.0,2.7425692,-2.2276998,283.02945,22.3151,102006.85,0.015854716,914.4889,309.0858335,3.533317452,22.65971014,0.22769,0.61924
DSL,22.88695652,0.746666667,0.88,71.86666667,42.99166667,1202472.0,0.0,2.815269,-1.6213233,283.16086,21.94674,102019.18,0.004257441,844.3164,299.9377912,3.248758037,23.63362319,0.26276,0.80714
DSL,25.32173913,0.746666667,0.88,70.46666667,50.63333333,676440.0,0.0,2.2445366,-0.9817474,284.38538,21.0203,102000.61,0.0,536.9347,293.6242919,2.449851527,26.0684058,0.09967,1.23582
DSL,30.19130435,0.746666667,0.8,60.2,56.35,180011.0,0.0,2.3093672,-0.784016,284.72836,19.17266,102060.016,0.0,129.82361,288.7520349,2.438823067,30.93797101,-0.30289,1.21634
DSL,13.63478261,0.746666667,0.64,56.93333333,27.825,1668900.0,0.0,-2.0927298,-3.4936693,283.24258,18.68655,102655.27,0.022355318,997.63025,30.92187288,4.072498397,14.38144928,0.31653,-0.85694
DSL,7.304347826,0.746666667,0.4,53.66666667,32.66666667,2026921.0,0.0,-2.2313845,-3.6459959,279.88068,19.6712,102598.74,0.006729484,1557.1504,31.46703251,4.27461845,8.051014493,0.50467,-1.13577
DSL,8.27826087,0.746666667,0.4,53.66666667,38.09166667,2145328.5,0.0,-2.060502,-3.8681386,278.40637,20.10302,102592.234,0.001159728,1735.5977,28.04358854,4.382712028,9.024927536,0.50122,-1.16647
DSL,8.27826087,0.746666667,0.32,56.0,44.1,2116526.5,0.0,-1.8487728,-3.9677367,277.89685,20.21554,102564.15,0.0003815,1803.9606,24.98323526,4.377316003,9.024927536,0.54711,-1.14785
DSL,9.252173913,0.746666667,0.4,62.06666667,50.51666667,1821310.0,0.0,-1.8101742,-4.006306,277.60886,19.9944,102535.09,0.0,1834.9249,24.3149389,4.39627324,9.99884058,0.61003,-1.0819
DSL,10.22608696,0.746666667,0.32,60.2,54.48333333,1343680.0,0.0,-1.6175568,-3.7573113,277.34302,19.73205,102599.23,0.0,1788.1265,23.29231897,4.090706321,10.97275362,0.52762,-0.92324
DSL,10.71304348,0.746666667,0.24,53.66666667,56.29166667,744044.0,0.0,-1.5317408,-2.9961672,278.42548,18.65383,102638.555,0.0,1121.5381,27.07763618,3.365003383,11.45971014,0.32672,-0.60696
DSL,11.68695652,0.746666667,0.24,46.66666667,55.35833333,183211.0,0.0,-1.631797,-2.472789,278.7845,16.64327,102707.69,0.0,336.37,33.42087705,2.96267563,12.43362319,0.06889,-0.46533
DSL,18.50434783,3.733333333,0.48,30.33333333,23.56666667,1671700.0,0.0,-1.9177253,-2.0953906,279.24588,15.8647,102844.71,0.001495451,1000.39496,42.46510453,2.840480962,22.23768116,-0.54476,-0.28932
DSL,17.53043478,2.986666667,0.4,33.6,25.025,2012520.5,0.0,-1.6947536,-2.2545521,278.5194,16.73812,102785.99,0.018494636,1270.4283,36.9322948,2.820495513,20.51710145,-0.39491,-0.28914
DSL,11.68695652,0.746666667,0.32,44.8,27.70833333,2101326.0,0.0,-1.537362,-2.252111,278.24747,17.33547,102696.445,0.030397147,1428.7689,34.31867786,2.726808735,12.43362319,0.06181,-0.34118
DSL,11.2,0.746666667,0.32,51.33333333,31.26666667,2081324.5,0.0,-1.4837738,-2.1427484,278.3063,17.72476,102617.66,0.06801206,1510.1509,34.70116511,2.606329871,11.94666667,0.19987,-0.21936
DSL,12.17391304,0.746666667,0.32,53.2,35.93333333,1703702.0,0.0,-1.5283681,-2.040221,278.40103,17.75225,102549.07,0.014267743,1541.7688,36.83757446,2.549198066,12.92057971,0.20005,-0.13948
DSL,13.63478261,0.746666667,0.32,52.26666667,40.13333333,1292078.0,0.0,-1.0539445,-2.2447877,278.00836,17.67898,102568.664,0.016526163,1530.3079,25.15040418,2.47989331,14.38144928,0.14139,-0.10892
DSL,13.63478261,0.746666667,0.32,50.86666667,43.225,717243.0,0.0,-1.2671727,-1.828331,278.61032,17.05743,102558.32,0.012024581,1429.523,34.72490859,2.224527118,14.38144928,0.07487,0.02447
DSL,17.04347826,0.746666667,0.32,44.33333333,45.09166667,171610.0,0.0,-1.534364,-1.5036609,279.82187,15.51858,102607.66,0.0,157.219,45.57902691,2.148317711,17.79014493,-0.21783,0.08814
DSL,18.50434783,2.24,0.4,41.06666667,13.53333333,1633298.0,0.0,-1.9724376,-1.4328681,280.32834,16.31613,102941.25,0.006760001,1011.6547,54.00364483,2.437954281,20.74434783,-0.3189,0.02648
DSL,25.32173913,3.733333333,0.4,34.53333333,17.15,1963317.0,0.0,-2.127581,-1.2478305,279.98303,17.168,102894.32,0.021302402,1199.7029,59.60829197,2.466512086,29.05507246,-0.6401,0.2046
DSL,25.80869565,3.733333333,0.4,36.86666667,21.525,2078125.0,0.0,-2.0466366,-1.0837866,279.9036,17.83468,102832.72,0.028840661,1323.0577,62.09675745,2.315883151,29.54202899,-0.59076,0.34066
DSL,25.32173913,2.986666667,0.4,38.26666667,26.075,2016121.0,0.0,-2.0335205,-0.9695418,279.83102,18.27566,102772.63,0.022507906,1391.3201,64.50912988,2.252824211,28.3084058,-0.51301,0.37143
DSL,24.83478261,2.24,0.4,40.6,30.85833333,1734504.0,0.0,-2.0927298,-0.89240205,279.734,18.41567,102730.5,0.005249292,1431.4331,66.90516242,2.275060315,27.07478261,-0.43092,0.35946
DSL,18.99130435,0.746666667,0.32,46.66666667,36.225,1230073.0,0.0,-1.9863031,-0.83039737,279.16568,18.099,102781.48,0.03160265,1428.3165,67.31206024,2.152895677,19.73797101,-0.12815,0.28113
DSL,17.53043478,0.746666667,0.32,44.8,39.55,692842.0,0.0,-1.8738804,-0.6805121,279.83484,17.4251,102803.875,0.008072346,1226.9475,70.04117356,1.993620945,18.27710145,-0.15401,0.30055
DSL,23.37391304,0.746666667,0.32,37.8,40.075,169610.0,0.0,-2.0500093,-0.74300504,280.7011,15.73516,102833.336,0.006210655,130.3263,70.07746604,2.180503295,24.12057971,-0.51991,0.25191
DSL,21.42608696,2.986666667,0.56,39.66666667,12.89166667,1614497.0,0.0,-1.9222221,-1.4084568,281.80875,17.15884,103138.57,0.003753871,1058.4028,53.76890033,2.382999866,24.41275362,-0.41464,0.15737
DSL,18.99130435,1.493333333,0.48,42.93333333,18.025,1963318.0,0.0,-2.8545809,-0.9055842,281.38098,18.25668,103091.09,0.15897456,1274.8016,72.39894596,2.99478127,20.48463768,-0.18055,-0.1559
DSL,18.0173913,0.746666667,0.48,44.8,23.39166667,1816108.5,0.0,-3.063687,-0.8811729,281.0288,18.85076,103019.22,0.20705757,1441.4865,73.95378845,3.187890166,18.76405797,-0.06417,-0.2663
DSL,14.12173913,0.746666667,0.48,50.4,29.51666667,1849310.5,0.0,-3.2544308,-1.0818337,280.71793,19.33688,102925.766,0.33716094,1546.8457,71.61222758,3.429531161,14.8684058,0.17878,-0.43781
DSL,15.5826087,0.746666667,0.4,48.53333333,35.35,1573294.0,0.0,-3.4886446,-1.1999844,280.65146,19.32705,102866.5,0.24957082,1582.3844,71.01838872,3.689255169,16.32927536,0.11216,-0.55455
DSL,18.99130435,0.746666667,0.4,40.6,39.60833333,1100866.0,0.0,-3.3900876,-1.0203173,280.68735,18.9548,102890.82,0.1349712,1522.1144,73.24974057,3.540302435,19.73797101,-0.14673,-0.46398
DSL,24.34782609,0.746666667,0.32,31.73333333,40.83333333,657640.0,0.0,-3.2750416,-0.803545,281.19153,17.74832,102899.664,0.005417168,984.76196,76.21455939,3.372177642,25.09449275,-0.51999,-0.33803
DSL,34.08695652,0.746666667,0.32,20.06666667,39.84166667,162409.0,0.0,-3.2326958,-0.5233034,281.57272,15.66906,102956.12,0.005249292,420.66748,80.80481982,3.274777639,34.83362319,-1.11134,-0.17548
DSL,18.50434783,3.733333333,0.32,31.73333333,11.725,1601696.0,0.0,-2.5255573,-0.2708906,282.87744,18.1703,102905.14,0.0,1053.9794,83.87787606,2.540043581,22.23768116,-0.44634,0.05317
DSL,16.06956522,2.986666667,0.4,43.4,16.85833333,1945316.0,0.0,-2.9685025,1.0033787,282.76132,19.28454,102839.09,0.016770303,1190.8057,108.6756838,3.133492605,19.05623188,-0.09738,-0.13349
DSL,12.66086957,2.24,0.4,42.46666667,21.875,2064924.0,0.0,-2.9437695,1.3226784,282.79572,20.0376,102758.31,0.040987313,1294.9586,114.1950761,3.227267733,14.90086957,0.0472,-0.26746
DSL,12.17391304,1.493333333,0.24,48.06666667,27.24166667,1958917.0,0.0,-2.864699,1.5501918,282.5161,20.48705,102676.234,0.11528632,1352.9163,118.4194163,3.257237323,13.66724638,0.19773,-0.24025
DSL,15.09565217,1.493333333,0.32,46.2,32.55,1682501.0,0.0,-2.8231025,1.6878715,282.32974,20.59634,102607.17,0.101186424,1384.2827,120.8742839,3.289197155,16.58898551,0.08353,-0.18802
DSL,19.96521739,1.493333333,0.32,41.06666667,36.75,1239274.0,0.0,-2.4888325,1.8030927,282.38474,20.02386,102636.29,0.002060056,1365.6338,125.9223265,3.07334191,21.45855072,-0.18559,0.00587
DSL,29.70434783,0.746666667,0.32,32.66666667,39.25833333,685241.0,0.0,-1.995297,1.4051887,282.7644,19.17855,102609.84,0.003524959,1118.1199,125.1551368,2.440443689,30.45101449,-0.65663,0.47235
DSL,36.03478261,1.493333333,0.32,22.86666667,38.55833333,158010.0,0.0,-2.0912309,1.0019141,282.96988,17.25698,102635.47,0.010071337,127.561646,115.5992008,2.31885285,37.52811594,-1.12219,0.55798
DSL,18.99130435,3.733333333,0.32,36.86666667,12.89166667,1526091.0,0.0,-3.0599396,-1.9747988,283.16696,18.1409,102881.164,0.1583947,1058.8049,57.16294159,3.641848522,22.72463768,-0.32473,-0.53864
DSL,13.63478261,2.24,0.32,43.86666667,17.90833333,1630498.0,0.0,-3.0018547,-2.0690262,282.92633,18.6754,102820.39,0.23275474,1215.9894,55.42347424,3.645819669,15.87478261,0.02442,-0.64776
DSL,13.63478261,1.493333333,0.32,45.26666667,23.275,1637698.0,0.0,-3.0130968,-2.2311172,282.9966,18.96722,102747.01,0.23463166,1298.427,53.48104669,3.74921809,15.12811594,0.08853,-0.70709
DSL,13.63478261,1.493333333,0.32,44.8,28.7,1656899.0,0.0,-3.0352066,-2.37075,282.93396,19.1877,102678.56,0.4090337,1313.7584,52.00718964,3.851354913,15.12811594,0.0953,-0.76399
DSL,12.17391304,0.746666667,0.4,48.53333333,34.475,1354081.0,0.0,-3.0269623,-2.5299115,282.83618,18.99273,102622.18,0.29953077,1281.487,50.11138529,3.94499087,12.92057971,0.21913,-0.84578
DSL,12.17391304,0.746666667,0.4,49.0,39.9,1126068.0,0.0,-3.08842,-2.4264078,282.80792,18.69308,102679.664,0.32406822,1163.8124,51.84515838,3.92756832,12.92057971,0.21131,-0.8342
DSL,12.66086957,0.746666667,0.4,47.6,43.80833333,632438.0,0.0,-2.5986319,-2.055356,282.99738,17.80853,102671.234,0.06500593,1018.8931,51.65819805,3.313212344,13.40753623,0.11137,-0.53462
DSL,17.04347826,0.746666667,0.4,39.66666667,44.45,150408.0,0.0,-2.1095932,-1.7673029,283.14252,16.01125,102696.24,0.002060056,361.9558,50.04554869,2.752043424,17.79014493,-0.25525,-0.24702
DSL,25.80869565,5.226666667,0.4,31.73333333,23.04166667,1362881.0,0.0,-3.2214534,-1.2536893,285.49762,17.97732,102816.07,0.49193913,1003.1596,68.73556266,3.45680472,31.03536232,-0.68066,-0.242
DSL,17.04347826,2.24,0.32,42.93333333,25.08333333,1569294.0,0.0,-4.0012918,-0.7239642,284.70697,19.19818,102741.875,0.63180864,1132.647,79.74427661,4.066258751,19.28347826,-0.06876,-0.70437
DSL,9.739130435,0.746666667,0.32,54.6,29.10833333,1661699.5,0.0,-3.8746293,-0.70589983,284.4648,19.79553,102666.3,0.50347537,1209.706,79.67480323,3.93840663,10.4857971,0.41465,-0.74565
DSL,9.739130435,0.746666667,0.32,56.93333333,33.19166667,1741304.5,0.0,-3.78619,-0.6214367,284.40372,20.24172,102578.805,0.25674284,1269.3225,80.67901031,3.836850048,10.4857971,0.47073,-0.65741
DSL,10.71304348,0.746666667,0.32,57.4,37.975,1507690.0,0.0,-3.7989314,-0.45202237,284.3678,20.36013,102534.82,0.22179833,1286.6646,83.2144662,3.825729212,11.45971014,0.45305,-0.61152
DSL,13.63478261,0.746666667,0.32,54.6,43.16666667,1170070.0,0.0,-3.7929354,-0.3856237,284.00266,20.228,102547.836,0.119620025,1211.1638,84.19474646,3.812487979,14.38144928,0.31122,-0.55429
DSL,18.50434783,0.746666667,0.32,49.93333333,47.30833333,633238.0,0.0,-3.248435,-0.30067238,284.5672,19.29238,102511.87,0.10150689,1031.7615,84.71181867,3.262320314,19.25101449,0.02429,-0.20278
DSL,30.19130435,0.746666667,0.4,34.06666667,47.775,136408.0,0.0,-2.838092,-0.20693302,284.99802,17.4454,102534.55,0.08070806,369.04346,85.82978815,2.845626025,30.93797101,-0.69361,0.1336
DSL,18.50434783,2.986666667,0.32,42.0,11.78333333,1410485.0,0.0,-3.648285,0.65087974,284.86664,20.16583,102619.234,0.11026591,1189.9512,100.1155439,3.705890969,21.49101449,-0.1287,-0.38585
DSL,17.53043478,2.24,0.32,44.33333333,17.09166667,1694101.0,0.0,-3.184354,1.3358606,283.96982,20.97842,102541.875,0.30394077,1326.9785,112.7584179,3.453206327,19.77043478,-0.01531,-0.22204
DSL,10.22608696,0.746666667,0.32,56.0,23.85833333,1833710.0,0.0,-2.7189243,1.3632013,284.021,21.5738,102449.86,0.36011142,1371.0626,116.6280525,3.041523818,10.97275362,0.45636,-0.10378
DSL,7.791304348,0.746666667,0.24,60.2,31.09166667,1717703.0,0.0,-2.5105674,1.2860615,284.11038,21.92645,102392.24,0.20412773,1449.1772,117.1242163,2.820798265,8.537971014,0.60875,-0.00343
DSL,14.12173913,0.746666667,0.24,51.8,37.275,1366082.0,0.0,-2.458853,1.0546426,284.076,21.84664,102318.38,0.38168848,1468.1278,113.2152912,2.675486701,14.8684058,0.2716,0.14687
DSL,16.06956522,0.746666667,0.16,50.4,43.05,960457.0,0.0,-2.2681093,1.0658717,284.66803,21.50576,102318.25,0.7084119,1405.2943,115.1706345,2.506073079,16.81623188,0.16691,0.27122
DSL,33.11304348,2.24,0.32,31.26666667,45.5,494830.0,0.0,-2.328068,0.52540576,285.4067,20.67025,102296.94,0.6932133,723.0728,102.7176345,2.38661933,35.35304348,-0.74638,0.58623
DSL,50.64347826,10.45333333,0.32,10.26666667,43.28333333,106407.0,0.0,-2.6323588,0.064032316,285.98422,19.0719,102314.96,0.5220921,335.1134,91.39344914,2.63313748,61.09681159,-1.93172,0.86792
